nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0001562	Kathy Najimy	1957	\N	actress,producer,soundtrack	tt0107120,tt0108147,tt0250687,tt0105417
nm0001564	Bebe Neuwirth	1958	\N	actress,soundtrack,director	tt0251127,tt0162677,tt0083399,tt0113497
nm0001565	Mike Newell	1942	\N	director,producer,executive	tt0330373,tt0104522,tt0109831,tt0119008
nm0001566	Mike Nichols	1931	2014	director,producer,miscellaneous	tt0061722,tt0061184,tt0376541,tt0115685
nm0001567	Connie Nielsen	1965	\N	actress,producer,writer	tt0451279,tt0264395,tt0172495,tt0265459
nm0001568	Lisa Niemi	1956	\N	actress,director,miscellaneous	tt0157191,tt0098917,tt0096094,tt0092402
nm0001569	Chuck Norris	1940	\N	actor,music_department,producer	tt0089348,tt0068935,tt1764651,tt0106168
nm0001570	Edward Norton	1969	\N	actor,producer,writer	tt0117381,tt0137523,tt2562232,tt0120586
nm0001572	Danny Nucci	1968	\N	actor,director,soundtrack	tt0112740,tt0106246,tt0120338,tt0116213
nm0001573	Catherine O'Hara	1954	\N	actress,writer,producer	tt1142977,tt0218839,tt0472160,tt0310281
nm0001574	Michael O'Keefe	1955	\N	actor,director,soundtrack	tt0465538,tt0079239,tt0080487,tt0237572
nm0001578	Annette O'Toole	1952	\N	actress,soundtrack,writer	tt0086393,tt0083722,tt0083511,tt0310281
nm0001579	Edward James Olmos	1947	\N	actor,producer,director	tt0083658,tt0120094,tt0094027,tt0407362
nm0001587	Alan J. Pakula	1928	1998	producer,director,writer	tt0100404,tt0084707,tt0074119,tt0056592
nm0001588	Jack Palance	1919	2006	actor,soundtrack,director	tt0098439,tt0046303,tt0057345,tt0101587
nm0001589	Michael Palin	1943	\N	actor,writer,soundtrack	tt0071853,tt0081633,tt0085959,tt0079470
nm0001590	Chazz Palminteri	1952	\N	actor,writer,producer	tt0106489,tt0473488,tt0114814,tt0109348
nm0001591	Bruce Paltrow	1943	2002	producer,writer,director	tt0077101,tt0084259,tt0094563,tt0083483
nm0001592	Joe Pantoliano	1951	\N	actor,producer,writer	tt0133093,tt0112442,tt0115736,tt0209144
nm0001594	Anne Parillaud	1960	\N	actress,soundtrack,director	tt0104511,tt0120744,tt0100263,tt0104812
nm0001595	Michael Paré	1958	\N	actor,director,producer	tt0159097,tt1189340,tt1838544,tt0119313
nm0001596	Pier Paolo Pasolini	1922	1975	writer,director,actor	tt0058715,tt0050783,tt0073650,tt0065622
nm0001600	Adrian Paul	1959	\N	actor,producer,director	tt0812352,tt0299981,tt0144964,tt0103442
nm0001601	David Paymer	1954	\N	actor,director,producer	tt0113161,tt0385267,tt0120202,tt0112346
nm0001602	Guy Pearce	1967	\N	actor,soundtrack,director	tt2345737,tt0119488,tt0887912,tt0209144
nm0001603	Sam Peckinpah	1925	1984	writer,director,producer	tt0067800,tt0049366,tt0086058,tt0065214
nm0001604	Nia Peeples	1961	\N	actress,soundtrack,producer	tt0297162,tt0097179,tt0106168,tt0083412
nm0001605	Amanda Peet	1972	\N	actress,writer,producer	tt1190080,tt0309698,tt0391304,tt0190138
nm0001606	Chris Penn	1965	2006	actor,producer,soundtrack	tt0087277,tt0105236,tt0108122,tt0108399
nm0001607	Sydney Penny	1971	\N	actress,producer,director	tt0065272,tt0089767,tt0085101,tt1578873
nm0001609	Rosie Perez	1964	\N	actress,miscellaneous,director	tt0105812,tt0108451,tt0102536,tt0106881
nm0001612	Matthew Perry	1969	2023	actor,producer,writer	tt0108778,tt0190138,tt0485842,tt0473389
nm0001614	Lori Petty	1963	\N	actress,writer,producer	tt0106965,tt0114614,tt0104694,tt0102685
nm0001615	Elizabeth Peña	1959	2014	actress,director	tt0317705,tt0093378,tt0116905,tt0120812
nm0001616	Mekhi Phifer	1974	\N	actor,producer,soundtrack	tt0363547,tt0108757,tt0322589,tt0298203
nm0001617	Lou Diamond Phillips	1962	\N	actor,director,soundtrack	tt0094027,tt0093378,tt0115956,tt0120609
nm0001618	Joaquin Phoenix	1974	\N	actor,producer,writer	tt0172495,tt0358273,tt1560747,tt1798709
nm0001620	Slim Pickens	1919	1983	actor,soundtrack,writer	tt0078723,tt0068638,tt0057012,tt0071230
nm0001625	Amanda Plummer	1957	\N	actress,writer	tt2190165,tt0110912,tt0101889,tt8806524
nm0001627	Sidney Poitier	1927	2022	actor,director,producer	tt0061811,tt0051525,tt0061735,tt0057251
nm0001628	Sydney Pollack	1934	2008	director,producer,actor	tt0465538,tt0120663,tt0084805,tt0089755
nm0001629	Kevin Pollak	1957	\N	actor,producer,writer	tt0146675,tt0104257,tt0114814,tt0327247
nm0001631	Sarah Polley	1979	\N	actress,director,writer	tt0139239,tt0314412,tt0363547,tt0120255
nm0001636	Priscilla Presley	1945	\N	actress,producer,writer	tt0098987,tt0102510,tt0110622,tt0095705
nm0001637	Vincent Price	1911	1993	actor,soundtrack,miscellaneous	tt0049833,tt0051744,tt0066740,tt0037008
nm0001639	Alex Proyas	1963	\N	director,producer,writer	tt0118929,tt0343818,tt0448011,tt0109506
nm0001640	Richard Pryor	1940	2005	actor,writer,producer	tt0081562,tt0082121,tt0086393,tt0098282
nm0001641	Vincent Perez	1964	\N	actor,director,writer	tt26656821,tt28106865,tt0110963,tt3026488
nm0001642	Randy Quaid	1950	\N	actor,soundtrack,producer	tt0116778,tt0070290,tt0097958,tt0116629
nm0001644	Aidan Quinn	1959	\N	actor,producer,director	tt0110322,tt0106387,tt0120791,tt0817177
nm0001645	Serge Ladouceur	1952	\N	cinematographer,producer,camera_department	tt0310851,tt21275092,tt0460681,tt0120574
nm0001646	Ted Raimi	1965	\N	actor,writer,director	tt7325622,tt18815410,tt0098936,tt8762206
nm0001648	Charlotte Rampling	1946	\N	actress,soundtrack,writer	tt3544082,tt2094766,tt1527186,tt0324133
nm0001650	Michael Rapaport	1970	\N	actor,director,soundtrack	tt0216216,tt0108399,tt0115639,tt0149261
nm0001651	Basil Rathbone	1892	1967	actor,writer,soundtrack	tt0029843,tt0032762,tt0035318,tt0036348
nm0001652	John Ratzenberger	1947	\N	actor,director,soundtrack	tt0083399,tt0114709,tt0317219,tt1453405
nm0001653	Stephen Rea	1946	\N	actor,writer,soundtrack	tt0434409,tt1496025,tt0104036,tt0110148
nm0001658	Robert Reed	1932	1992	actor,soundtrack,director	tt0075572,tt0075485,tt0063878,tt0074048
nm0001659	Christopher Reeve	1952	2004	actor,producer,miscellaneous	tt0086393,tt0081534,tt0094074,tt0078346
nm0001660	George Reeves	1914	1959	actor,director,soundtrack	tt0041096,tt0031381,tt0044091,tt0044231
nm0001661	Rob Reiner	1947	\N	actor,writer,producer	tt0066626,tt0993846,tt0160916,tt0088258
nm0001662	Judge Reinhold	\N	\N	actor,soundtrack,producer	tt0092644,tt0111070,tt0086960,tt0083929
nm0001663	Paul Reiser	1956	\N	actor,writer,producer	tt0103484,tt2582802,tt0090605,tt0086960
nm0001666	Debbie Reynolds	1932	2016	actress,soundtrack,producer	tt0058708,tt0119360,tt0051051,tt0045152
nm0001672	Joan Rivers	1933	2014	writer,actress,producer	tt0078133,tt0094012,tt0111127,tt1300854
nm0001674	Chris Rock	1965	\N	producer,actor,writer	tt0398165,tt0325537,tt0351283,tt2784678
nm0001675	Robert Rodriguez	1968	\N	producer,writer,director	tt0104815,tt0287717,tt0458481,tt0462322
nm0001676	Nicolas Roeg	1928	2018	camera_department,director,cinematographer	tt0067959,tt0100944,tt0069995,tt0074851
nm0001678	Roy Rogers	1911	1998	soundtrack,actor,producer	tt0036725,tt1409024,tt0035364,tt0037018
nm0001679	Mark Rolston	1956	\N	actor,sound_department,writer	tt0120812,tt0090605,tt0111161,tt0407887
nm0001681	George A. Romero	1940	2017	producer,writer,director	tt0063350,tt0848557,tt0418819,tt0095652
nm0001682	Mickey Rooney	1920	2014	actor,soundtrack,producer	tt0057193,tt0054698,tt0031066,tt0076538
nm0001683	Roseanne Barr	1952	\N	producer,actress,writer	tt0094540,tt0098309,tt0100050,tt0101917
nm0001684	Katharine Ross	1940	\N	actress,writer,soundtrack	tt0246578,tt0073747,tt0064115,tt0061722
nm0001686	Cynthia Rothrock	1957	\N	actress,producer,director	tt9626986,tt0099260,tt3393762,tt8840400
nm0001687	Gena Rowlands	1930	\N	actress,miscellaneous,writer	tt0119313,tt0332280,tt0397101,tt0072417
nm0001691	Geoffrey Rush	1951	\N	actor,producer,soundtrack	tt0180073,tt1504320,tt0325980,tt0138097
nm0001692	Ken Russell	1927	2011	director,writer,actor	tt0066858,tt0073812,tt0066993,tt0080360
nm0001695	George Sanders	1906	1972	actor,soundtrack,writer	tt0042192,tt0037988,tt0032976,tt0033873
nm0001699	Telly Savalas	1922	1994	actor,soundtrack,director	tt0065938,tt0064757,tt0077294,tt0069599
nm0001700	Nancy Savoca	1959	\N	director,writer,producer	tt0359161,tt0138279,tt0107152,tt0098528
nm0001701	Devon Sawa	1978	\N	actor,producer,director	tt0138510,tt0195714,tt0112642,tt0114011
nm0001703	Maximilian Schell	1930	2014	actor,director,writer	tt0120877,tt0120647,tt0078869,tt0055031
nm0001705	Rob Schneider	1963	\N	actor,writer,producer	tt0205000,tt0255798,tt0302640,tt0367652
nm0001707	Paul Schrader	1946	\N	writer,director,soundtrack	tt11196036,tt0075314,tt6053438,tt0118564
nm0001708	Joel Schumacher	1939	2020	director,writer,producer	tt0183649,tt0118688,tt0134273,tt0293508
nm0001709	Til Schweiger	1963	\N	actor,producer,director	tt0361748,tt0133189,tt0119472,tt0960790
nm0001710	David Schwimmer	1966	\N	actor,director,producer	tt0185906,tt0488085,tt0108778,tt0120828
nm0001712	Tracy Scoggins	\N	\N	actress,writer,producer	tt0149437,tt0871427,tt0106057,tt0106145
nm0001714	Campbell Scott	1961	\N	actor,producer,director	tt1872181,tt0299117,tt0105415,tt0115678
nm0001715	George C. Scott	1927	1999	actor,director,producer	tt0099528,tt0066206,tt0080516,tt0054997
nm0001716	Tony Scott	1944	2012	producer,director,actor	tt0092099,tt0477080,tt0108399,tt0421054
nm0001717	Kyle Secor	1957	\N	actor,director	tt0106028,tt0102945,tt0101587,tt0109676
nm0001718	Kyra Sedgwick	1965	\N	actress,producer,director	tt0361127,tt0117333,tt0114496,tt0458253
nm0001720	Ivan Sergei	1971	\N	actor,director,writer	tt0207889,tt7335154,tt0284718,tt0120777
nm0001721	Chloë Sevigny	\N	\N	actress,soundtrack,director	tt8695030,tt0171804,tt0421030,tt9848536
nm0001723	Tom Shadyac	1958	\N	producer,director,actor	tt1741225,tt0117218,tt0259288,tt0109040
nm0001724	Tony Shalhoub	1953	\N	actor,producer,soundtrack	tt0312172,tt1291150,tt0243133,tt0120912
nm0001725	Omar Sharif	1932	2015	actor,soundtrack,writer	tt0056172,tt0088286,tt0059113,tt0329388
nm0001726	Helen Shaver	1951	\N	actress,director,producer	tt0089015,tt0078767,tt0095489,tt0115317
nm0001727	Robert Shaw	1927	1978	actor,writer,soundtrack	tt0073195,tt0057076,tt0070735,tt0060665
nm0001728	Wallace Shawn	1943	\N	actor,writer,soundtrack	tt0082783,tt0120434,tt0093779,tt0317705
nm0001729	Craig Sheffer	1960	\N	actor,producer,director	tt0105265,tt0106912,tt0094006,tt0100260
nm0001730	Deborah Shelton	1948	\N	actress,music_department,writer	tt0086984,tt0111191,tt0108143,tt0107668
nm0001731	Sam Shepard	1943	2017	actor,writer,soundtrack	tt0086197,tt0265086,tt1935179,tt1322269
nm0001732	Cybill Shepherd	1950	\N	actress,producer,soundtrack	tt0111932,tt0088571,tt0075314,tt0067328
nm0001733	Nicollette Sheridan	1963	\N	actress,producer,soundtrack	tt0117723,tt0078638,tt0410975,tt0462229
nm0001734	Armin Shimerman	1949	\N	actor,soundtrack,writer	tt1430111,tt0091209,tt0106145,tt1094581
nm0001735	Talia Shire	1946	\N	actress,producer,director	tt0099674,tt0075148,tt0068646,tt0089927
nm0001736	Pauly Shore	1968	\N	actor,writer,producer	tt0284674,tt0115683,tt0108186,tt0104187
nm0001737	Martin Short	1950	\N	actor,writer,producer	tt0092086,tt0093260,tt0452681,tt1791528
nm0001738	Jonathan Silverman	1966	\N	actor,miscellaneous,producer	tt0098627,tt0106188,tt1870372,tt0090774
nm0001741	Bryan Singer	1965	\N	producer,director,actor	tt0348150,tt0114814,tt0120903,tt1877832
nm0001742	Lori Singer	\N	\N	actress,soundtrack,producer	tt0087277,tt0108122,tt2111478
nm0001743	Marc Singer	1948	\N	actor,soundtrack,director	tt0083630,tt0085106,tt0086822,tt0101412
nm0001744	Tom Sizemore	1961	2023	actor,producer,writer	tt0113277,tt0120815,tt0120004,tt0265086
nm0001745	Stellan Skarsgård	1951	\N	actor,producer,soundtrack	tt0118607,tt0119217,tt1937390,tt2382009
nm0001746	Ione Skye	1970	\N	actress,writer,soundtrack	tt0098258,tt0332047,tt0091860,tt0113101
nm0001747	Charles Martin Smith	1953	\N	actor,director,writer	tt0069704,tt0094226,tt0086005,tt1564349
nm0001752	Steven Soderbergh	1963	\N	producer,director,cinematographer	tt0195685,tt0098724,tt1291580,tt0181865
nm0001754	Todd Solondz	1959	\N	director,writer,actor	tt0808526,tt0114906,tt4144190,tt0147612
nm0001755	Suzanne Somers	1946	2023	actress,composer,soundtrack	tt0075596,tt0092449,tt0111127,tt0101205
nm0001756	Barry Sonnenfeld	1953	\N	producer,director,cinematographer	tt1409024,tt0119654,tt0113161,tt0120891
nm0001757	Kevin Sorbo	1958	\N	actor,producer,director	tt5804314,tt0110016,tt0213327,tt1714827
nm0001758	Timothy Spall	1957	\N	actor,soundtrack,producer	tt0259711,tt0117589,tt2473794,tt0408236
nm0001759	Vincent Spano	\N	\N	actor,director,producer	tt0085208,tt0088960,tt0106246,tt0086216
nm0001760	Tori Spelling	1973	\N	actress,producer,music_department	tt0257106,tt0098749,tt0162710,tt0119324
nm0001761	Jerry Springer	1944	2023	producer,writer,actor	tt0145660,tt0402127,tt0165494,tt0421054
nm0001764	John Stamos	1963	\N	actor,producer,soundtrack	tt0262994,tt4465368,tt0092359,tt3986586
nm0001769	Howard Stern	1954	\N	producer,actor,writer	tt0119951,tt0103466,tt2248835,tt0474499
nm0001770	Fisher Stevens	1963	\N	actor,producer,director	tt0096101,tt0108255,tt0091949,tt0113243
nm0001771	Stella Stevens	1938	2023	actress,soundtrack,director	tt0057372,tt0063800,tt0060980,tt0069113
nm0001772	Patrick Stewart	1940	\N	actor,producer,soundtrack	tt3315342,tt0120844,tt0117731,tt0092455
nm0001773	David Ogden Stiers	1942	2018	actor,soundtrack,director	tt0068098,tt0275847,tt0114148,tt0101414
nm0001774	Ben Stiller	1965	\N	producer,actor,director	tt0942385,tt0359950,tt0196229,tt1608290
nm0001775	Whit Stillman	1952	\N	director,writer,actor	tt0120728,tt0109219,tt3068194,tt0100142
nm0001776	Sting	1951	\N	music_artist,soundtrack,actor	tt0159365,tt0120917,tt0087182,tt1608290
nm0001777	Dean Stockwell	1936	2021	actor,soundtrack,director	tt0096684,tt0087884,tt0095593,tt0087182
nm0001778	Matt Stone	1971	\N	soundtrack,music_department,writer	tt0372588,tt0158983,tt0124819,tt0121955
nm0001779	Tom Stoppard	1937	\N	writer,script_department,producer	tt1781769,tt0138097,tt0088846,tt0100519
nm0001780	Peter Stormare	1953	\N	actor,writer,producer	tt0120591,tt0116282,tt0355295,tt0360486
nm0001781	Julie Strain	1962	2021	actress,producer,director	tt0106922,tt0110622,tt0109254,tt0119273
nm0001786	George Takei	1937	\N	actor,miscellaneous,soundtrack	tt0102975,tt0088170,tt0084726,tt0060028
nm0001789	Andrei Tarkovsky	1932	1986	miscellaneous,writer,director	tt0091670,tt0086022,tt0060107,tt0069293
nm0001791	Robert Taylor	1911	1969	actor,soundtrack,director	tt0033238,tt0041207,tt0033774,tt0043949
nm0001792	Rod Taylor	1930	2015	actor,music_department,soundtrack	tt0055254,tt0056869,tt0054387,tt0361748
nm0001795	Jonathan Taylor Thomas	1981	\N	actor,director,soundtrack	tt0112302,tt0110357,tt0101120,tt0115472
nm0001796	Richard Thomas	1951	\N	actor,director,producer	tt0099864,tt0185014,tt0080421,tt0068149
nm0001798	Kevin Tighe	1944	\N	actor,director,stunts	tt0068067,tt0098206,tt0097637,tt0099044
nm0001800	Rip Torn	1931	2019	actor,soundtrack,director	tt0107978,tt0103466,tt0240515,tt0119654
nm0001801	Robert Towne	1934	\N	writer,producer,actor	tt0070290,tt0117060,tt0096244,tt0071315
nm0001804	Stanley Tucci	1960	\N	actor,producer,soundtrack	tt0380510,tt0115678,tt1135503,tt1895587
nm0001806	John Turturro	1957	\N	actor,writer,producer	tt2258345,tt0110932,tt0190590,tt0101410
nm0001808	Tracey Ullman	1959	\N	actress,writer,producer	tt0109348,tt2180411,tt0196216,tt0092469
nm0001810	Robert Urich	1946	2002	actor,producer,soundtrack	tt0096639,tt0087451,tt0070355,tt0077093
nm0001811	Peter Ustinov	1921	2004	actor,writer,director	tt0055796,tt0074812,tt0077413,tt0054331
nm0001813	Dick Van Dyke	1925	\N	actor,producer,soundtrack	tt0058331,tt5028340,tt0054533,tt0062803
nm0001814	Gus Van Sant	1952	\N	director,producer,actor	tt0102494,tt0363589,tt0842929,tt0097240
nm0001815	Jim Varney	1949	2000	actor,soundtrack,writer	tt0092974,tt0230011,tt0114709,tt0095107
nm0001816	Robert Vaughn	1932	2016	actor,director	tt0054047,tt0062765,tt0072308,tt0086393
nm0001817	Reginald VelJohnson	1952	\N	actor,writer,soundtrack	tt0099423,tt0096579,tt0095016,tt0087332
nm0001823	Tom Waits	1949	\N	music_artist,soundtrack,actor	tt0090967,tt1931533,tt6412452,tt0108122
nm0001824	Ally Walker	1961	\N	actress,writer,producer	tt0116756,tt0114924,tt0115322,tt0105698
nm0001825	Andrew Kevin Walker	1964	\N	writer,actor,producer	tt0114369,tt14636170,tt1136617,tt0162661
nm0001828	Melora Walters	1960	\N	actress,director,writer	tt0118749,tt0175880,tt0097165,tt0289879
nm0001829	Rachel Ward	1957	\N	actress,director,writer	tt0085101,tt0086859,tt0083798,tt0083064
nm0001832	Sam Waterston	1940	\N	actor,producer,director	tt0098844,tt0111127,tt0071577,tt0087553
nm0001834	Damon Wayans	1960	\N	actor,writer,producer	tt0102266,tt0273855,tt0104897,tt0110443
nm0001835	Carl Weathers	1948	\N	actor,director,soundtrack	tt0093773,tt0116483,tt0075148,tt0089927
nm0001836	Steven Weber	1961	\N	actor,producer,soundtrack	tt0105414,tt0112896,tt0093137,tt0118460
nm0001837	Peter Weir	1944	\N	director,writer,producer	tt0311113,tt0090329,tt1023114,tt0120382
nm0001838	Rachel Weisz	1970	\N	actress,producer,soundtrack	tt0387131,tt3464902,tt6108178,tt0414993
nm0001841	George Wendt	1948	\N	actor,soundtrack,director	tt0083399,tt0091223,tt0104291,tt0089155
nm0001842	Adam West	1928	2017	actor,soundtrack,director	tt0060153,tt0059968,tt0371606,tt0157503
nm0001843	James Whale	1889	1957	director,miscellaneous,art_director	tt0021884,tt0024184,tt0028249,tt0026138
nm0001844	Frank Whaley	1963	\N	actor,director,writer	tt0110912,tt0452702,tt0101761,tt0115759
nm0001845	Forest Whitaker	1961	\N	actor,producer,director	tt0185183,tt0455590,tt1327773,tt1825683
nm0001847	Richard Widmark	1914	2008	actor,producer,soundtrack	tt0055031,tt0053580,tt0039536,tt0071877
nm0001849	Kathleen Wilhoite	1964	\N	actress,soundtrack,music_department	tt0106912,tt0119051,tt0098206,tt0091575
nm0001850	Billy Dee Williams	1937	\N	actor,soundtrack,writer	tt4116284,tt0086190,tt2527338,tt0080684
nm0001851	JoBeth Williams	1948	\N	actress,producer,soundtrack	tt0084516,tt0085244,tt0091778,tt0079417
nm0001852	Treat Williams	1951	2023	actor,soundtrack,director	tt0118956,tt0117331,tt0114660,tt0079261
nm0001854	Rita Wilson	1956	\N	actress,soundtrack,producer	tt0114011,tt0116705,tt0108160,tt0163187
nm0001855	Tom Wilson	1959	\N	actor,writer,soundtrack	tt2404463,tt0099088,tt0088763,tt0096874
nm0001856	Oprah Winfrey	1954	\N	producer,actress,miscellaneous	tt1327773,tt1620680,tt0088939,tt0090493
nm0001857	Henry Winkler	1945	\N	actor,producer,writer	tt0367279,tt0084412,tt0120484,tt0389860
nm0001860	Alicia Witt	1975	\N	actress,soundtrack,music_department	tt0146336,tt0411061,tt0313737,tt0087182
nm0001861	Katarina Witt	1965	\N	actress,producer,soundtrack	tt0134269,tt0116695,tt0122690,tt0243164
nm0001862	Mary Woronov	1943	\N	actress,writer,director	tt0083869,tt0087799,tt0079813,tt0072856
nm0001864	Noah Wyle	1971	\N	actor,producer,director	tt1146438,tt0108757,tt0246578,tt0104257
nm0001866	Bolo Yeung	1946	\N	actor,stunts,director	tt0164441,tt0070034,tt0092675,tt0101764
nm0001873	Steven Zaillian	1953	\N	writer,producer,director	tt1568346,tt0108065,tt0120633,tt1302006
nm0001874	Franco Zeffirelli	1923	2019	miscellaneous,production_designer,director	tt0099726,tt0084821,tt0063518,tt0061407
nm0001878	David Zucker	1947	\N	writer,producer,director	tt0080339,tt0095705,tt0102510,tt0362120
nm0001879	Daphne Zuniga	1962	\N	actress,producer,soundtrack	tt0368530,tt0094012,tt0103491
nm0001880	Edward Zwick	1952	\N	producer,writer,director	tt0115956,tt0138097,tt0325710,tt0092492
nm0001881	Maryam d'Abo	1960	\N	actress,producer,director	tt1235124,tt10022782,tt0105395,tt0093428
nm0001883	Jenna von Oÿ	1977	\N	actress,writer,producer	tt0113198,tt0101050,tt0096969,tt0200353
nm0001884	Max von Sydow	1929	2020	actor,miscellaneous,soundtrack	tt0181689,tt0080745,tt0477302,tt0050976
nm0001885	Lars von Trier	1956	\N	writer,director,producer	tt0276919,tt0168629,tt1527186,tt4003440
nm0001887	Paul Brickman	1949	\N	writer,director,producer	tt0139668,tt0100134,tt0250798,tt0086200
nm0001888	Robert Douglas	1909	1999	director,actor,producer	tt0040076,tt0044760,tt0041386,tt0053335
nm0001889	Charles Hawtrey	1914	1988	actor,soundtrack,director	tt0057918,tt0062782,tt0060330,tt0060214
nm0001890	Hugh Herbert	1884	1952	actor,soundtrack,writer	tt0035427,tt0020953,tt0033397,tt0029541
nm0001894	Danny Dayton	1923	1999	actor,director,soundtrack	tt0048140,tt0074074,tt0045267,tt0109707
nm0001898	Bryan Adams	1959	\N	music_artist,soundtrack,actor	tt0108333,tt0406816,tt0102798,tt0166813
nm0001900	Danny Aiello III	1957	2010	stunts,assistant_director,actor	tt0087781,tt0822854,tt0368008,tt0338013
nm0001901	Chantal Akerman	1950	2015	director,writer,actress	tt0073198,tt0078152,tt0118018,tt0071690
nm0001903	Norma Aleandro	1936	\N	actress,writer	tt0117684,tt0292542,tt0089276,tt0346765
nm0001904	Corey Allen	1934	2010	director,actor,writer	tt0092455,tt0081873,tt0048545,tt0068135
nm0001905	Yves Allégret	1905	1987	director,writer,assistant_director	tt0046149,tt0049491,tt0056569,tt0039344
nm0001907	Eric Ambler	1909	1998	writer,producer,director	tt0042553,tt0051994,tt0045659,tt0047376
nm0001908	Gilbert M. 'Broncho Billy' Anderson	1880	1971	director,actor,producer	tt0003719,tt0001706,tt0176832,tt0183803
nm0001910	Kenneth Anger	1927	2023	director,writer,editor	tt0489572,tt1568152,tt0039383,tt0489546
nm0001912	Paul Anka	1941	\N	soundtrack,actor,composer	tt0093640,tt0073195,tt0427969,tt0056197
nm0001915	Emile Ardolino	1943	1993	director,producer,miscellaneous	tt0092890,tt0149439,tt0098966,tt0085655
nm0001920	Isaac Asimov	1920	1992	writer,miscellaneous	tt0804484,tt0182789,tt0079945,tt0343818
nm0001921	Paul Attanasio	1959	\N	writer,producer,script_department	tt0110932,tt0119008,tt0120184,tt0109635
nm0001922	Jean-Pierre Aumont	1911	2001	actor,writer,soundtrack	tt0035651,tt0046000,tt0070460,tt0228319
nm0001928	Roy Ward Baker	1916	2010	director,assistant_director,miscellaneous	tt0081178,tt0068230,tt0057610,tt0051994
nm0001929	Josiane Balasko	1950	\N	actress,writer,director	tt1442519,tt0113149,tt1091992,tt0074811
nm0001930	Russell Banks	1940	2023	writer,producer,actor	tt3750408,tt0120255,tt2150507,tt0118564
nm0001934	Kabir Bedi	1946	\N	actor,writer,miscellaneous	tt0086034,tt5832544,tt4535650,tt0074050
nm0001938	Richard Belzer	1944	2023	actor,writer,producer	tt0086250,tt0203259,tt0106028,tt0120841
nm0001940	Peter Benchley	1940	2006	writer,producer,actor	tt0093300,tt0073195,tt0077766,tt0085750
nm0001942	Luca Bercovici	\N	\N	producer,actor,writer	tt3148266,tt0089200,tt0094884,tt1564777
nm0001944	Edgar Bergen	1903	1978	actor,soundtrack,writer	tt0079588,tt0037297,tt0039404,tt0030359
nm0001945	Claude Berri	1934	2009	producer,actor,writer	tt0091288,tt0063771,tt0792965,tt0107002
nm0001949	Andrew Birkin	1945	\N	writer,miscellaneous,director	tt0094816,tt0091605,tt0106535,tt0396171
nm0001951	Björk	1965	\N	music_artist,soundtrack,composer	tt0168629,tt11138512,tt0110413,tt0138545
nm0001952	Rubén Blades	1948	\N	actor,soundtrack,composer	tt2193215,tt0285823,tt0109456,tt1599348
nm0001953	Moritz Bleibtreu	1971	\N	actor,producer,director	tt0130827,tt0250258,tt0177858,tt0119472
nm0001958	Dirk Bogarde	1921	1999	actor,writer,soundtrack	tt0059084,tt0057490,tt0075784,tt0067445
nm0001960	Romane Bohringer	1973	\N	actress,director,writer	tt0105032,tt8792898,tt0114702,tt0115561
nm0001962	Lizzie Borden	1958	\N	director,writer,producer	tt0144642,tt0085267,tt0092238,tt0102340
nm0001963	Jesse Borrego	1962	\N	actor,soundtrack,producer	tt0083412,tt0106469,tt0118880,tt1657507
nm0001969	Ray Bradbury	1920	2012	writer,producer,actor	tt0086336,tt0060390,tt0088591,tt0049513
nm0001970	Klaus Maria Brandauer	1943	\N	actor,director,soundtrack	tt0097417,tt0089755,tt0082736,tt0086006
nm0001974	Blair Brown	1946	\N	actress,soundtrack,director	tt0138304,tt0080360,tt0092336,tt0186566
nm0001977	Charles Bukowski	1920	1994	writer,soundtrack,actor	tt17075398,tt26657933,tt0417658,tt0092618
nm0001980	Carter Burwell	1954	\N	composer,music_department,soundtrack	tt11813216,tt2402927,tt0116282,tt5027774
nm0001983	Rory Calhoun	1922	1999	actor,producer,writer	tt0039133,tt0105191,tt0081184,tt0045891
nm0001984	Naomi Campbell	1970	\N	actress,producer,soundtrack	tt6791096,tt0114682,tt1608290,tt1844624
nm0001986	Truman Capote	1924	1984	writer,actor,soundtrack	tt0061809,tt0054698,tt0074937,tt0055018
nm0001987	Tantoo Cardinal	1950	\N	actress,director,producer	tt0110322,tt5362988,tt1646225,tt0099348
nm0001988	Marc Caro	1956	\N	director,writer,actor	tt0118583,tt0112682,tt0101700,tt0487928
nm0001990	Elpidia Carrillo	1961	\N	actress,producer,director	tt0091886,tt0420015,tt0093773,tt0100403
nm0001992	Johnny Carson	1925	2005	soundtrack,actor,writer	tt0260758,tt0055708,tt0116282,tt0059398
nm0001993	Vincent Cassel	1966	\N	actor,producer,soundtrack	tt1259014,tt0947798,tt0113247,tt0411272
nm0001994	Michael Caton-Jones	1957	\N	director,producer,actor	tt0119395,tt0269095,tt0430912,tt0100133
nm0002000	Leslie Cheung	1956	2003	actor,music_department,soundtrack	tt0101258,tt0106332,tt0093978,tt0118845
nm0002001	Maurice Chevalier	1888	1972	soundtrack,actor,writer	tt0051658,tt0025493,tt0023303,tt0050658
nm0002002	Shin'ichi Chiba	1939	2021	actor,stunts,miscellaneous	tt0463985,tt0266697,tt0378194,tt0078513
nm0002005	Agatha Christie	1890	1976	writer	tt1869347,tt0051201,tt1349600,tt0071877
nm0002006	Thomas Haden Church	1960	\N	actor,miscellaneous,producer	tt0375063,tt10872600,tt0413300,tt1282140
